Blue Crab Centerboard BLCRB (110.80) [112.4] [110.7]
Blue Jay Centerboard BJ 108.60 110.10 109.50 107.20 (106.70)
Bombardier 3.8 Centerboard BOM3.8 [104.0]
Bombardier 4.8 Centerboard BOM4.8 94.90 [97.1] 96.10
Bonito Centerboard BNTO 122.30 (128.50) (122.50)
Boss w/spi Centerboard BOS 74.50 75.10
Buccaneer 18' spi (SWN18) Centerboard BCN 86.90 89.20 87.00 86.30 85.40
Butterfly Centerboard BUT 108.30 110.10 109.40 106.90 106.70
Buzz Centerboard BUZ 80.50 81.40
Byte Centerboard BYTE 97.40 97.70 97.40 96.30 [95.3]
Byte CII Centerboard BYTE2 (91.40) [91.7] [91.6] [90.4] [89.6]
C Scow Centerboard C-SC 79.10 81.40 80.10 78.10 77.60
C-Lark Centerboard C-LK 96.70 96.80 96.90 96.60 96.00
Cadet (Int.) Centerboard CADT [80.0]
Canoe (Int.) Centerboard I-CAN 79.10 [81.6] 79.40 (79.00)
Canoe 4 Mtr Centerboard 4-CAN 121.00 121.60
Canoe 4 Mtr (ACA Cl.) Centerboard 4-CAN2 (118.40) (120.20)
Canoe 5 Mtr Centerboard 5-CAN 110.60 (109.00) 111.90
"Canoe Ranger Centerboard RNG-C [115.0]"
"Canoe Sailing (Grum.) Centerboard SACAN [144.0]"
Cape Dory 10 Centerboard CD-10 (135.20)
Cape Dory 14 Centerboard CD-14 (125.40) [124.2]
Caprice Centerboard CPR 102.40 [103.1] 103.70
Catalina 13 (Capri) Centerboard CAT13 92.10 94.00 92.50 (90.40)
Catalina 14.2 (Capri) Centerboard CAT142 99.40 100.10 99.70 99.20
Catalina 14.2 Keel (Capri) Centerboard CAT142K (100.50)
Catalina 16.5 (Capri) no spi Centerboard CAT165 96.30 97.10 95.90 94.90
Catalina 8 Centerboard CAT8 (130.00)
Catalina Expo 12.5 Centerboard CAT125 (102.00) (101.00)
Celebrity w/Genoa Centerboard CEL 90.20 93.80 90.40 89.00 [87.6]
Challenger 15 Centerboard CHL15 91.70 93.60
Channel Sloop Centerboard CNLSL 92.10 (92.40)
Chatauqua 12 Centerboard CQ-12 (110.40)
Checkmate Centerboard CHMTE (106.00) (107.00)
Chesapeake Centerboard CHES (90.00) (90.30)
Cheyenne Centerboard CHY (83.90)
CL 14 Centerboard CL14 101.20 103.30 101.70 100.30 94.40
CL 16 Centerboard CL16 95.70 98.00 96.80 95.10 93.60
Club Junior Centerboard CFJ 102.50 (105.50) (103.00)
Code 40 Centerboard COD40 93.50 (94.00)
Comet Centerboard CM 91.70 95.20 92.10 89.70 88.70
Contender (Int.) Centerboard CND 90.10 95.90 91.00 82.00
Copperhead Centerboard COHD 100.50 103.70 102.50 (96.00)
Coronado 15 Centerboard COR15 91.90 92.70 92.60 91.50 90.40
Corsair Ten Centerboard CSR10 [97.5]
Cortez 14 Centerboard CTZ14 [98.0]
Cottontail Centerboard COTL (104.00) (104.50)
Cyclone 13 Centerboard CLN13 101.00 102.00 100.50 (100.30)
Cyclone 13 (SA=74) Centerboard CLN132 96.90 (98.70) 97.20 (95.60)
D Scow Centerboard D-SC 82.70 81.40 [82.0]
Dabchick Centerboard DABCK 122.50 128.60 123.40
Dagger Centerboard DGER 94.90 97.20 94.70 (91.30)
Day Sailer (O'Day 17) Centerboard DS 98.50 101.30 98.50 96.90 96.30
Defender (O'Day) Centerboard DFD 99.50 (100.00) (99.60) (93.30)
Demon Centerboard DM 95.40 92.20 95.90 95.80 (95.80)
Designers Choice w/spi Centerboard DC 103.60 (104.00) 103.70 (100.50)
Dingue (Brazil) Centerboard DNG [95.0]
Discoverer 18 Centerboard DCV18 101.00 (105.00) (101.00) (96.00)
Dolphin 17 Centerboard DLP17 97.50 (98.10) 97.80 96.90
Dolphin Jr Centerboard DLPJR (116.90) [118.0]
Dolphin Sr Centerboard DLPSR 105.50 111.70 108.60 101.00 97.30
Doodle Centerboard DOODL (120.00)
Dovekie Centerboard DOVKE (110.10) (110.10)
Dover Dory 16 Centerboard DOD16 (105.10) (106.70)
Dragoner (Chrysler) Centerboard DRGNR [97.0]
DS-16 Centerboard DS-16 117.10 (120.70) 118.50 (106.80)
Duster Centerboard DUS 98.20 98.70 98.80 (97.80)
Dutchcraft Centerboard DUT (101.80) (103.90)
Dyer Delta Centerboard DD (87.00)
Dyer Dink DT (10') Rhodes Centerboard DDT10 (110.00) (112.00)
E Scow Centerboard E-SC 72.60 77.60 75.30 70.80 69.30
Eighteen Skiff Centerboard 18 (65.90) (74.20)
El Toro Centerboard ELTO 126.60 127.50 127.60 128.00
Enterprise (Int.) Centerboard ENT 92.60 93.40 93.30 92.20 91.60
Europe Dinghy (Int.) Centerboard EUR 92.80 94.00 93.00 (91.50)
Evans 16 Centerboard EVN16 (98.40) (97.90)
Exocet II (Aus.) Centerboard EXT (75.70)
Explorer 15 Centerboard EXP 108.00 (111.80) 107.10 [104.8]
Expresswind Centerboard EXSWN [91.5]
Falcon 14 Centerboard FAL14 105.30 (109.40) 106.30 (101.20)
Feather Centerboard FETH [110.0]
Finn (Int.) Centerboard FN 90.10 93.20 91.80 89.10 87.10
Fireball (Int.) Centerboard FB 85.60 87.90 87.10 85.40 82.40
Firefly Centerboard FFLY (99.60) [100.8]
FJ (Int.) Centerboard FJ 97.90 100.90 99.30 98.20 (95.80)
Flipper Centerboard FLIP (99.40) (99.50)
Flipper (Canadian) Centerboard FLCA 97.00 (98.70)
Flying Cloud Centerboard FLCL (133.00) [134.0]
Flying Dutchman (Int.) Centerboard FD 80.10 82.60 81.50 78.40 75.90
Flying Fish Centerboard FFSH 99.40 102.60 98.70 (98.90)
Flying Scot (19') Centerboard FSCT 89.60 92.10 90.40 89.10 87.50
Flying Tern Centerboard FT 108.60 111.00 109.30 (102.10) (102.00)
Force 5 Centerboard F5 95.40 98.10 96.60 95.30 93.40
Ford 20 (Day Sailer) Centerboard FRD20 100.70 100.50 [98.0]
Formula S Centerboard FORMS 98.60 [95.0] 98.60
Frontrunner Centerboard FRUN 87.00 91.10 87.60 85.70
Fusion 15 Centerboard FUS15 90.70 [93.2] 90.80 [90.0] [88.3]
Galilee 15 Centerboard GAL15 [99.4]
Gannet Centerboard GN (99.20) (100.10)
Geary 18 Centerboard GRY18 92.20 95.70 94.00 89.60 (89.40)
Gemini 16' Centerboard GEM 99.10 (101.00) 99.40 (99.10)
Genesis 4.4 Centerboard GEN4.4 (95.40) (95.50)
Ghost 13 (SA=105) Centerboard GHO13 104.60 105.90 105.70 103.00
Glen-L 13' Centerboard GNL13 (102.30) (104.30)
Glen-L 15' Centerboard GNL15 (99.00)
Glorius Centerboard GLOR (109.50) (110.70)
"Gloucester Dory 26'9"" Centerboard GLOD (99.60) (98.90)"
Goldfish Centerboard GF (109.00) [110.0]
GP14 Centerboard GP14 100.90 103.00 101.70 99.80 (99.40)
Grampian 17 Centerboard GRP17 (95.90)
Gryphon Centerboard GRYN (94.40)
Gulf Coast 15 Centerboard GFC15 (98.00)
Gull Centerboard GUL 119.50 (120.60)
Hampton One Design Centerboard HA 91.90 94.20 92.20 (88.20) (87.90)
Harpoon 4.6 Centerboard HPN4.6 102.00 103.60 101.50 96.50
Harpoon 5.2 Centerboard HPN5.2 96.00 99.40 96.70 94.30 (93.10)
Hartley 14 Centerboard HRT14 (97.30) (98.10)
Hawk 17 Centerboard HAW17 (108.00) [108.2]
Herman 15 Centerboard HRM15 (116.00)
Heron Centerboard HERN [120.0]
Highlander Centerboard HI 84.30 87.80 86.30 82.70 80.50
Hobie 10 Centerboard H10 (112.80)
Hobie One-12 See: Holder 12 (H1-12) Centerboard HLR12
Hobie One-14 See: Holder 14 (H1-14) Centerboard HLR14
Hobie One-9 See: Holder Hawk (H1-9) Centerboard HLRHK
Holder 12 (H1-12) Centerboard HLR12 105.50 105.20 105.60 97.50
Holder 14 (H1-14) Centerboard HLR14 111.00 113.30 111.70 (108.40)
Holder 17 DS Centerboard HLR172 [103.0]
Holder 17 See: Vagabond 17 (and HLR17) Centerboard VAG17
Holder Hawk (H1-9) Centerboard HLRHK 120.50 (114.50) 121.40 (120.80)
Holiday 19 Centerboard HLD19 103.20 108.30 103.30 (100.30) [100.3]
Holiday Jr Centerboard HLDJR 111.10 (114.10) 112.00 (104.00)
Hunter 140 (JY14) Centerboard HTR140 [99.0]
Hunter 170 no spi Centerboard HTR170 92.70 92.60
Hurricane C/B Centerboard HURI [100.0]
Illusion 12 (12') Centerboard ILU12 [116.4]
Inland 20 Scow Centerboard I20-SC 83.40 [88.5] (85.00) [81.4] [80.4]
Inland Cat Centerboard INCT 106.40 107.10
Inland Sloop Centerboard INSL (120.00)
Interdane 404 Centerboard INTD (103.00)
Interlake Centerboard INT 89.10 92.30 90.10 89.20 87.10
Invitation Centerboard INVT 99.40 101.50 100.20 98.00 (96.50)
Islands 15 Centerboard ISD15 (99.20)
Islands 17 Centerboard ISD17 98.40 (101.00) 100.50 [97.9]
"J Sailer (Johnson- 16') Centerboard J-SC 93.50 95.90 94.40 90.20 (90.20)"
Javelin Centerboard JAV 111.30 111.20 111.50 110.40 (109.80)
Javelin (Australian) Centerboard JAV-2 (100.50) (99.80)
Jester 12 Centerboard JES12 (115.00) (116.50)
Jester 16 Centerboard JES16 102.20 102.30
Jester 8 Centerboard JES8 125.60 126.10 (123.00)
Jet 14 Centerboard JT14 97.20 97.50 98.20 96.60 (94.60)
Jetwind Centerboard JTWN 109.20 (112.50) 110.20 102.50
Johnson 18 spi Centerboard JHN18 86.40 (87.00) 86.50 (80.10)
Jollyboat Centerboard JB 86.80 (92.00) 86.10
JY 15 Centerboard JY15 91.90 92.50 92.40 91.90
"JY Xcite Trainer 9'11"" Centerboard JY-T (135.00)"
Kelpie 15 Centerboard KLP15 [125.0]
Kenn 11 Centerboard KN11 111.10 (108.70) (112.00)
Kestrel Centerboard KL 91.60 90.80 91.90 91.70 91.50
Kite Centerboard KITE 100.90 100.70 101.00 (99.40)
Knockabout 18 (Cape Cod) Centerboard KNOC (95.00)
Kolibri Centerboard KOLI (122.10)
Koralle 15 Centerboard KRL15 112.00 (113.00)
Koralle Jr Centerboard KRL12 (120.30) (123.00) [120.2]
Korsar Centerboard KO 87.00 [89.0] 86.50 [85.0] 85.00
La Cometa Centerboard LACO [114.0]
"Lark (13'4"") Centerboard LRK (93.60) (93.80)"
Lark 10 Centerboard LRK10 125.40 (130.00) (135.30)
Larson Regatta (16') Centerboard LAR16 102.80 (104.20) 104.00 99.70
Laser (Int.) Centerboard LASE 91.10 93.70 92.30 91.00 88.20
Laser 13 Centerboard LAS13 90.60 (91.50) 91.00
Laser 2000 Centerboard LAS2000 92.50 91.10
Laser 3000 Centerboard LAS3000 (83.30)
Laser 4.7 (Int.) Centerboard LAS4.7 95.40 (96.10) 95.20 (94.90)
Laser 4000 Centerboard LAS4000 80.70 80.80
Laser 5000 Centerboard LAS5000 (77.90) (77.90)
"Laser II (Int. w/Trap & Spi) Centerboard LASE2 92.80 95.60 94.60 93.60 88.80"
Laser Pico Uno Centerboard LASPCU (104.60) (104.50)
Laser Radial/Laser M Centerboard LASEM 96.70 99.40 97.30 93.60
Laser Stratos no trap Centerboard LASST 87.30 87.40
Laser Vortex Centerboard LASVT 86.80 87.20
Lazy E Centerboard LZE 91.70 92.70 (88.90)
Lido 14 Centerboard LD14 98.90 99.70 99.10 98.50 98.20
Lightning (Int.) Centerboard LI 87.00 92.60 87.60 85.40 83.90
Lone Star 13 Centerboard LS13 109.50 [106.3] 108.40
Lone Star 16 (SA=145) Centerboard LS16 116.10 (116.00) 117.40 (116.20)
Lone Star 16 (SA=165) Centerboard LS162 110.60 (108.90) (114.40)
Luger 16 Leeward Centerboard LGR16L 112.30 114.70 113.70 107.90 (107.90)
M Scow (M-16 Scow) Centerboard M-SC 89.30 94.20 90.60 88.10 87.40
M-20 Scow Centerboard M-20 83.50 88.60 85.20 81.50 80.50
Mac Dinghy Centerboard MACD 121.20 121.30
Mach II Centerboard MACH (110.00) (112.00) [110.6] [108.3]
Malard Centerboard MLD12 (104.50) (104.60)
Man O'War Centerboard MWR 99.40 100.90 98.90 98.30
Manta Centerboard MAN [103.0]
Marauder Centerboard MDR [103.0]
Mariner 17 Centerboard MAR17 105.00 105.30 (100.00)
Marlin 14 Centerboard MRL14 (103.30) (103.10) (102.00)
Marshall Cat 15 See: Sandpiper 15 (Marshall) Centerboard SNDPR
Martin 14 Centerboard MTN14 [100.0]
Martin 16 Centerboard MTN16 [99.0]
Max Centerboard MAX (110.50)
Mayflower Centerboard MAY 123.60 (125.40) 126.30 (115.30)
MC Scow Centerboard MC-SC 87.80 89.50 87.40 87.20 86.50
Megabyte Centerboard MBYT 90.80 93.70 92.80 91.20 (90.00)
Melges 17 Scow spi Centerboard M-17 [79.0]
Melonseed Skiff Centerboard MSED [110.0]
Merlin Rocket Centerboard MLNR (87.10) (85.80)
Merrimac Centerboard MERI (108.90) (106.60)
Meteor Centerboard MET (116.00) (120.00) [115.0]
Microtoner (Brazil) Centerboard MTON (88.00) (88.20)
Millimeter (12'6) Centerboard MM-12 (114.90)
Mini-Scow (Johnson) Centerboard MN-SC [110.0]
Minifish (Alcort) Centerboard MFSH 113.40 116.20 115.50 [112.0] (109.10)
Minifish Mk II Centerboard MFSH-2 [103.0]
Mirror 16 Centerboard MRR16 95.80 97.00
"Mirror Dinghy (10'10"") Centerboard MRRDY 113.10 (114.00) 113.00 112.50 (110.60)"
Missile Centerboard MI 98.10 (97.80) 98.00
Mistral 14 Centerboard MST14
Mistral 16 (Sloop) Centerboard MST16 (94.80) (95.00)
Mistral 16 Slp w/Trap Centerboard MST16T (94.00) (94.20)
Mistral 4.04 Centerboard MST4.0 (102.00) (105.60)
Mobjack Centerboard MJ 91.30 96.50 92.40 88.00 (86.50)
Monk Centerboard MONK [100.0]
Montgomery 10 Centerboard MON10 [133.0]
Montgomery 12 Centerboard MON12 [110.0]
Montgomery 15 Centerboard MON15 108.20 (111.70)
Montgomery 7-11 Centerboard MON8 [134.0]
Moth Centerboard MO 107.10 (108.40) 107.20 (102.00)
Mustang 17 Centerboard MUS17 102.90 (104.30) 103.10
Musto Skiff Centerboard MUST [80.0]
Mutineer 15' (SWN15) Centerboard MUTR 96.00 98.10 96.10 95.40 (95.00)
MX Ray Centerboard MXRAY (90.50) (90.70)
Narrasketuck Centerboard NRS (89.70)
National 10 Centerboard N-10 (123.50) (123.30)
National 12 Centerboard N-12 98.00 97.40
National One Design Centerboard N1D 96.30 97.50 96.50 95.80 (93.30)
Neptune 14 Centerboard NEP14 107.40 108.20 (103.30)
Neptune 16 Centerboard NEP16 [106.0]
Newport 16 Centerboard NPT16 (103.50)
Nipper Centerboard NIP (112.90) (113.10)
Nomad spi (Vanguard) Centerboard NMD17 (93.50)
"Nutshell 7'7"" Centerboard NUT8 [138.2]"
"Nutshell 9'6"" Centerboard NUT10 [121.6]"
O'Day 12 Centerboard ODY12 117.30 (117.10) [107.8]
O'Day 15 Centerboard ODY15 95.80 98.10 97.80 93.80 [91.4]
OK Dinghy (Int.) Centerboard OK 96.50 97.10 96.90 96.60 96.10
Olympic Monotype(O-Jolle Centerboard OJOL (93.10) (93.90)
Omega (14') Centerboard OMG 110.60 112.30 110.40 108.10
One-Design 14 (Gr.Prix) Centerboard OD14G 86.80 (88.40) 88.30 [85.2]
One-Design 14 (Std.Rig) Centerboard OD14 88.30 (89.20) 88.10
Optimist Pram (Int.) Centerboard OP 123.60 124.00
Ospray (O'Day) Centerboard OSPRA 105.70 (108.20) 106.50 (102.80)
Osprey Mk 1&2 Centerboard OS-1 85.00 85.00
Osprey Mk 2&3 Centerboard OS-3 84.80 87.20 84.80 84.00
Overnighter (Tanzer) Centerboard OVN16 102.50 103.00 (102.30)
Paceship 17 Centerboard PSC17 107.40 (109.30) (108.20) [105.5]
Pelican (San Fran.) Centerboard PELI (131.20) (131.40)
Penguin Centerboard PG 111.50 112.90 112.80 110.30
Petrel Centerboard PET 115.60 117.00 116.60
Phantom (Lateen Rig) Centerboard PHNTM 103.50 108.50 104.50 101.20 (99.10)
Pintail Centerboard PINT 105.00 113.90 107.30 (100.00) (96.50)
Pirateer Centerboard PIRAT 102.90 (104.90) 102.90 (101.50)
"PiXel 13'9"" Centerboard PIX [96.4]"
Point Jude Centerboard PTJ15 [105.0]
Porpoise 12 Centerboard PRP12 114.60 116.80
Precision 14 Centerboard PRS14 103.50 (102.40) (103.00) (98.80)
Precision 15 Centerboard PRS15 96.60 (96.20)
Precision 16 Centerboard PRS16 100.10 (101.80) 101.50 [95.0]
Precision 18.5 no spi Centerboard PRS185 90.20 (91.50) [90.2] (88.00)
Puffer Centerboard PUF 110.40 108.70 111.80 108.80 (106.80)
R18 (Erre 18) (Italy) Centerboard R18 (94.30) (93.80)
Raider 16 Centerboard RDR16 91.40 92.00 91.20
Ranger 11 Centerboard RNG11 [120.0]
Ranger 12 Centerboard RNG12 [113.0]
Ranger 16 Centerboard RNG16 (111.20) (108.80)
Ranger 9 Centerboard RNG9 (122.90)
Rascal Centerboard RSCL 108.90 [113.0] 109.50 [103.4]
Raven Centerboard RA 83.00 85.20 83.00 81.50 (81.00)
Rebel Centerboard REB 96.90 96.20 96.10 96.00 96.00
Redhead Centerboard RED 99.60 (102.00) 99.70 (98.80)
Renegade Centerboard REN 109.00 [112.0] (108.00) [105.0]
Rhodes Bantam Centerboard RB 97.40 101.00 98.10 96.00 94.80
Rinky Dink Centerboard RINKY [112.0]
Roadrunner Centerboard ROAD 95.30 (96.60) 95.30 [91.9]
Robin Centerboard RBN 124.90 127.10 125.80 123.60
Ross 13 Centerboard ROS13 [104.1]
RS 200 Slp spi Centerboard RS200 88.30 88.80
RS 400 Slp spi Centerboard RS400 82.30 82.40
RS 600 Centerboard RS600 76.20 (77.40) 76.80
RS 700 spi Centerboard RS700 73.30 73.90
RS 800 Slp spi Centerboard RS800 77.00 77.50
RS Feva Centerboard RSFEV (105.20) (105.80)
RS Vareo spi Centerboard RSVAR 92.70 92.70
S-12 Centerboard S-12 (121.60) (122.00)
Sabot Naples Centerboard SBT-N 136.40 136.70
Sabot U.S. Centerboard SBT (119.60) (121.80)
Sailbird Centerboard SLB (97.30)
Sailfish Centerboard SAF 118.40 119.80 118.50 (114.10)
Sailstar Centerboard SLS (111.50) (111.90)
San Clemente 16 Centerboard SCT16 (120.00) (120.30)
Sandpiper 100 (Sloop) Centerboard SDP100 [112.0]
Sandpiper 15 (Marshall) Centerboard SNDPR 112.70 (116.60) 114.30 (109.10)
Satellite Centerboard SATL 101.00 (97.10) 99.00 (95.80)
Schwill 16 Centerboard SCH16 (99.70) (100.00)
Scorpion Centerboard SCOR 112.10 112.60 111.00
Sea Pearl 21 (Cat Ketch) Centerboard SPL21K (96.60) (97.00)
Sea Snark (Snark) Centerboard SNAR 129.10 134.10 130.80 (125.00)
Sea Witch (Sunchaser II) Centerboard SWCH 112.20 111.30 114.50
Seabird Centerboard SBD (117.10) (117.00)
Sesame Centerboard SESA (114.50)
Shellback Centerboard SHB [110.0]
Sidewinder (Sloop) Centerboard SWND 98.90 102.10 100.60 96.70 (94.30)
"Siren (17'2"") Centerboard SRN17 114.10 [116.0] 114.20 (109.40) [108.9]"
Sirocco 15 Centerboard SRC15 97.20 (96.60) (97.50) (96.50)
Skate 7.5' Beam (Can.) Centerboard SKAT2 (93.40)
Skidley Centerboard SKID 91.30 (90.40) (91.70) (90.00)
Skipjack Centerboard SJ 93.10 94.40 94.00 90.80
Skylark Centerboard SL 116.40 (117.60) 116.30 (107.80)
Snipe (Int.) Centerboard SN 91.90 94.80 92.50 91.40 89.00
Solar Sailer 13' Expo Centerboard SOS13 (122.70) (122.30)
Solo Centerboard SOLO 94.00 94.10
Spanker (Brazil) Centerboard SPKR [97.0]
Sparkler Centerboard SPKL (132.20) (132.50)
Speedball Centerboard SPDBL (95.20) (97.00)
"Spindrift 13'4"" Centerboard SPN13 104.50 (104.90) 104.60 [102.5]"
Spindrift 15 Centerboard SPN15 100.50 (105.90) (100.60)
Spindrift 16 Centerboard SPN16 (101.00)
Spree Centerboard SPR 93.00 92.80 93.80 (92.40)
Sprite Centerboard SP (116.00)
SR 17 Centerboard SR-17 (83.10)
Starcraft Centerboard STC 117.60 (119.70)
Stardancer 14 Centerboard STD14 110.30 (112.00) 110.50 (106.30)
Starfire Centerboard STF [113.3]
Starfish Centerboard STFS 103.40 107.00 105.60 100.70 (98.70)
Starwind 13.5 Centerboard SWN135 [98.5]
Starwind 15 See: Centerboard MUTR
Starwind 18 See: Buccaneer 18' spi (SWN18) Centerboard BCN
"Stealth cat rig A.spi Centerboard STH [88.0]"
Streaker Centerboard STRK 97.70 99.00
Suicide (Develop.Class) Centerboard SUI 80.70 84.00 81.50 (76.00) [75.4]
Sun Cat (Cat Rig) Centerboard SUNC (102.80) (103.00)
Sunbird Centerboard SBRD 114.00 (114.50) 115.00
Sunfish (Int.) Centerboard SF 99.60 103.00 100.40 97.80 95.80
Sunflower Centerboard SUNF 131.70 (139.30) 130.40 127.60 [125.1]
Sunspot Centerboard SUNSP [123.0]
Super Porpoise 14 Centerboard SPOR 107.40 109.10 100.60 [99.6]
Super Satellite Centerboard SSAT (99.00) (100.00)
Super Snark 2 (SSII) Centerboard SSNAR2 (120.80) (124.00) [122.6]
Super Sunfish Centerboard SSF 100.70 102.40 102.30 99.30 (95.80)
Super Swift (O'Day) Centerboard SSFT (124.50) (121.00)
Supernova Centerboard SNV (89.70) (89.10)
Surfglas Centerboard SURGL (98.50)
Surfwind Centerboard SURF 107.70 (110.60) 111.20 (103.70) [102.4]
Surprise Centerboard SURP 99.80 101.80 99.70 [95.0] (94.80)
Sweet 16 Centerboard SWSX 96.20 99.40 95.90 94.70 94.30
Tanzer 14 Centerboard TNZ14 111.40 112.50 (106.10) [104.0]
Tanzer 16 w/Gen Centerboard TNZ16 97.10 97.00 97.20 96.40 [95.7]
Tasar Centerboard TASA 88.20 93.60 89.90 85.60 (84.50)
Tasar M Centerboard TASAM (88.40)
Teal Centerboard TEAL 99.20 (101.00) 100.40
Tech Dinghy Centerboard TD (111.20)
Tern Centerboard TERN (124.10) (128.80) [122.5]
The Ten Centerboard TEN 114.70 (116.00)
The Twelve Centerboard TWLV (96.40)
Thistle Centerboard TH 83.00 83.00 83.00 83.00 83.00
Thunderbird C/B Centerboard TBD [93.0]
Topper Centerboard TOP 110.40 (112.40) 111.30
Tornado C/B Centerboard TOCB 90.90 91.90 91.80 91.00 (89.70)
Town Class Centerboard TWN 97.30 [98.6] 98.30 (95.30)
Transfusion 547 Centerboard TRF547 (94.30)
Trapeze Centerboard TRA (86.90)
Tridente (Italy) Centerboard TRD (97.80)
UFO Centerboard UFO [96.0]
United States Monotype Centerboard USMO 98.50 (98.70)
Upstart Centerboard UP 100.50 (102.70) 100.70 99.70 [99.7]
US-1 Centerboard US-1 91.50 90.60 91.30 92.30 91.90
Vagabond 17 (and HLR17) Centerboard VAG17 [100.0]
Vanguard 15 Centerboard VGD15 90.50 92.60 91.20 86.10
Vector Centerboard VECT 101.90 (103.20) 102.00 (93.50)
Viper Centerboard VIP 94.50 (95.60) 94.70 (92.60)
Volant Centerboard VOL (81.50)
Voyager 15 Centerboard VOY15 [103.0]
Walker Bay 8 Centerboard WB-8 [123.5]
Wanderer Sloop 14' spi Centerboard WAN14 (96.00) (96.20)
Wayfarer Centerboard WF 91.60 94.00 91.70 90.50 89.50
Wee Punkin Centerboard WPN [132.8]
Weesort Centerboard WS 124.70 (125.30) (122.90)
West Wight Potter 15 Centerboard WWP15 138.10 139.10 (137.50)
West Wight Potter 19 Centerboard WWP19 [105.0] [105.5]
Westlake 14 Centerboard WL14 105.60 (105.00)
Whip Centerboard WHIP 93.20 (93.30) 93.10 (91.00)
Whirlwind Centerboard WHWN 115.00 (115.20)
Whitecap 18' (L-N) Centerboard WHCAP 100.50 (100.90)
Widgeon Centerboard WDG 122.60 126.00 121.80 (118.40)
Wildflower Centerboard WILF 123.20 117.50 124.70 (126.90)
Windflight Centerboard WINF 108.30 (106.70) (108.60)
Windjammer Centerboard WINJ 110.10 113.00 109.30
Windmill Centerboard WM 89.50 92.90 91.40 88.30 86.20
Wineglass Centerboard WINE [91.5]
Wing Dinghy Centerboard WD 92.00 (92.50)
Wizz 14 Centerboard WIZ (92.40) (93.80)
Woodpussy Centerboard WP 103.00 104.90 (99.30)
X-14 (Italy) Centerboard X-14 [95.1]
X-Boat Centerboard X-B 97.70 98.00 (96.50)
Y-Boat Centerboard Y-B (91.00) (91.10)
Y-Flyer Centerboard YF 86.70 89.50 87.90 86.40 83.40
Zef 12 Centerboard ZEF12 117.20 [122.0] 117.50 [113.1]
Zenith Centerboard ZEN 91.40 [93.0] (92.00) [87.9]
Zuma Centerboard ZUM 103.20 (104.30) 103.70 100.30
